,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi2,wp_ndvi,wp_LST.day,wp_LST.night,LW_IN.wp,LW_IN.si,LW_IN
153,1.29,0.182130648308,5.95416666667,348,0.0,11.925,10.0512,1.8625,2012,2.80944530766,337.561414508,11.7025615212,14.8645764993,-3.16201497818,1.62582251019,1.10162183715,0.0626476190476,0.142928571429,0.0288047619048,0.117038095238,0.154038095238,0.1009544029,0.392857142857,12.77,2.69,24.1792773916,23.621852526,24.1792773916
154,0.49,0.117108343734,5.15833333333,349,0.0,11.2541666667,5.0832,1.12083333333,2012,1.27792692014,324.023581477,12.6139144096,14.7974308171,-2.18351640747,0.604783852365,0.770712982369,0.0622023809524,0.142371428571,0.0286952380952,0.117811904762,0.154111904762,0.095844257465,0.394392857143,12.6301265402,3.13602051989,25.7722269285,26.1542696719,25.7722269285
155,0.15,0.0681537756578,4.1375,350,5.5,10.7041666667,2.1636,1.96666666667,2012,0.823954822033,350.897422459,15.6273987483,15.1294875397,0.497911208618,-0.549572046526,1.26721021712,0.0617571428571,0.141814285714,0.0285857142857,0.118585714286,0.154185714286,0.0907341120297,0.395928571429,12.2963165983,3.02312851654,27.5859789918,28.2136551652,27.5859789918
156,0.93,0.175808782583,8.16666666667,351,0.0,10.7666666667,5.904,3.11666666667,2012,3.18431558976,380.943423465,14.3712143669,15.6149027061,-1.24368833926,0.376723735423,2.03273264618,0.0613119047619,0.141257142857,0.0284761904762,0.11935952381,0.15425952381,0.0856239665943,0.397464285714,11.9468752556,2.9159591609,28.6992228401,28.4936177711,28.6992228401
157,0.54,0.160658823764,10.5291666667,352,3.5,11.5291666667,3.8808,3.56666666667,2012,1.32204295281,385.942898133,15.8256384641,15.5553491,0.270289364163,-0.952664879234,1.24245277393,0.0608666666667,0.1407,0.0283666666667,0.120133333333,0.154333333333,0.080513821159,0.399,11.5818025119,2.81451245295,29.2862302557,27.8094173147,29.2862302557
158,1.59,0.358859011534,6.72083333333,353,0.0,11.3791666667,10.3392,2.7875,2012,2.26776697866,361.336899385,13.4505808123,15.1185135064,-1.66793269409,0.681619338089,1.91244967233,0.0604214285714,0.140142857143,0.0282571428571,0.120907142857,0.154407142857,0.0754036757237,0.400535714286,11.2010983673,2.7187883927,23.8403879927,19.3490123209,23.8403879927
159,1.21,0.271316794731,4.1625,354,0.0,10.4041666667,10.2276,1.54166666667,2012,1.93446771562,309.36838781,11.8380105329,14.3524178878,-2.51440735497,1.43758676332,1.11292159563,0.0599761904762,0.139585714286,0.0281476190476,0.121680952381,0.154480952381,0.0702935302883,0.402071428571,10.8047628219,2.62878698016,22.3469759829,17.7875775068,22.3469759829
160,1.65,0.269962031517,5.30416666667,355,0.0,9.70416666667,10.0116,2.94166666667,2012,2.30813298032,346.972693447,13.2706213922,14.9931091739,-1.72248778177,0.456575736597,2.01294405959,0.059530952381,0.139028571429,0.0280380952381,0.122454761905,0.154554761905,0.065183384853,0.403607142857,10.3927958755,2.54450821532,23.5411571113,19.8004252114,23.5411571113
161,0.61,0.241407801651,7.26666666667,356,5.8,9.775,1.6704,3.72083333333,2012,0.344152951772,362.961151274,16.4912981638,15.3061431643,1.18515499951,-1.68260755807,1.8856910071,0.0590857142857,0.138471428571,0.0279285714286,0.123228571429,0.154628571429,0.0600732394177,0.405142857143,9.73,2.46595209817,28.7211703693,28.8466413798,28.7211703693
162,0.66,0.132941994574,9.33333333333,357,19.2,10.2166666667,4.1832,4.66666666667,2012,2.04022841448,386.048046411,17.0612015127,15.6758157773,1.38538573541,-1.36566599644,2.04240095885,0.0586404761905,0.137914285714,0.027819047619,0.124002380952,0.154702380952,0.0549630939823,0.406678571429,9.54751550849,2.39311862873,29.053126049,29.7884541298,29.053126049
163,0.37,0.119171478129,9.525,358,11.9,10.575,1.9944,6.52916666667,2012,0.690350249136,384.701267162,20.4479463223,17.7836144168,2.66433190541,-1.73357236105,2.06415737085,0.0581952380952,0.137357142857,0.0277095238095,0.124776190476,0.154776190476,0.049852948547,0.408214285714,9.16529754441,2.32600780699,29.8444979323,30.4327731851,29.8444979323
164,0.78,0.0940130760222,7.00416666667,359,0.0,10.5375,6.8328,2.525,2012,1.07203897348,320.828733698,13.0102831782,14.4116701214,-1.4013869432,-0.0270454447834,0.572252885625,0.05775,0.1368,0.0276,0.12555,0.15485,0.0447428031117,0.40975,8.81854363605,2.26461963295,25.5032796233,23.1944953537,25.5032796233
165,0.03,0.0645083020304,5.82916666667,360,15.4,9.90416666667,1.4472,2.9375,2012,0.30378615115,332.610368476,15.8901570017,14.6368759193,1.25328108238,-1.16671665053,1.13036828665,0.0573047619048,0.136242857143,0.0274904761905,0.126323809524,0.154923809524,0.0396326576763,0.411285714286,8.50725378343,2.20895410661,28.3408813415,28.770704012,28.3408813415
166,1.08,0.174052094868,8.11666666667,361,0.0,9.925,6.732,2.65416666667,2012,2.02319367263,324.169081368,13.7843880966,14.5736281351,-0.789240038564,0.4483808871,1.36206752266,0.0568595238095,0.135685714286,0.027380952381,0.127097619048,0.154997619048,0.034522512241,0.412821428571,8.23142798654,2.15901122797,27.074258514,23.5061883133,27.074258514
167,1.01,0.112522420721,5.84166666667,362,0.0,9.8375,8.9244,1.525,2012,4.11575547059,292.270306078,11.7959989796,13.8531190768,-2.05712009712,1.70499727479,0.800367502015,0.0564142857143,0.135128571429,0.0272714285714,0.127871428571,0.155071428571,0.0294123668057,0.414357142857,7.99106624538,2.11479099704,26.1337495919,23.3295271194,26.1337495919
168,0.13,0.0497632462014,4.20833333333,363,0.1,9.17083333333,2.8656,1.87916666667,2012,1.00800272356,287.357527966,12.8974951829,13.8141075997,-0.916612416832,0.131269757905,0.463465940199,0.055969047619,0.134571428571,0.0271619047619,0.128645238095,0.155145238095,0.0243022213703,0.415892857143,7.78616855994,2.0762934138,27.2935136927,27.9171752406,27.2935136927
169,0.96,0.168901503458,6.10833333333,364,0.0,9.2375,6.9228,2.975,2012,1.81416589405,296.187292314,11.8959927339,13.7589226964,-1.86292996253,0.770043200259,0.87141057103,0.0555238095238,0.134014285714,0.0270523809524,0.129419047619,0.155219047619,0.019192075935,0.417428571429,8.05,2.04351847827,26.0276456574,25.4253715305,26.0276456574
170,1.84,0.308363497151,6.31666666667,365,0.1,8.825,9.9,3.44166666667,2012,3.0012238141,314.481972164,12.5213782074,14.254463131,-1.7330849236,0.356183792861,2.06306301507,0.0550785714286,0.133457142857,0.0269428571429,0.130192857143,0.155292857143,0.0140819304997,0.418964285714,7.48276535627,2.01646619043,24.1989831282,22.2781513708,24.1989831282
171,1.27,0.287966435091,5.08333333333,366,0.0,8.73333333333,9.3492,2.04166666667,2012,2.15476266424,278.031617159,11.0779617314,13.5172583042,-2.43929657285,0.98816911799,1.0019034009,0.0546333333333,0.1329,0.0268333333333,0.130966666667,0.155366666667,0.00897178506433,0.4205,7.38425983804,1.9951365503,23.2386469118,18.7797645921,23.2386469118
172,1.31,0.196962249473,4.1625,1,0.0,8.35833333333,9.6048,2.22916666667,2013,3.84024172416,279.966132912,10.9363422692,13.6746838151,-2.73834154588,1.88468502919,1.22178176165,0.0541880952381,0.132342857143,0.0267238095238,0.13174047619,0.15544047619,0.003861639629,0.422035714286,7.32121837553,1.97952955787,24.413069944,21.1101626812,24.413069944
173,1.21,0.202965911208,4.08333333333,2,0.1,7.93333333333,10.3104,1.225,2013,4.40978489543,274.415942786,10.6974172089,13.5704820887,-2.87306487984,2.58936209429,1.04073417688,0.0537428571429,0.131785714286,0.0266142857143,0.132514285714,0.155514285714,-0.00124850580634,0.423571428571,7.29364096875,1.96964521314,24.2774738626,22.4956325721,24.2774738626
174,1.09,0.151993712773,3.9,3,0.1,7.775,9.9576,1.34583333333,2013,4.34617748267,274.90706807,10.3587859484,13.6199105072,-3.26112455876,2.39430107953,1.01447734456,0.0532976190476,0.131228571429,0.0265047619048,0.133288095238,0.155588095238,-0.00635865124167,0.425107142857,7.3015276177,1.96548351611,24.5090089798,23.682904077,24.5090089798
175,1.18,0.174792438966,4.925,4,0.1,7.69583333333,9.9108,1.125,2013,4.61284402442,274.719235113,10.9475726323,13.541275775,-2.59370314267,2.74698320601,0.851316488811,0.0528523809524,0.130671428571,0.0263952380952,0.134061904762,0.155661904762,-0.011468796677,0.426642857143,7.34487832238,1.96704446678,24.9749819886,23.7610877857,24.9749819886
176,0.34,0.0573320713778,4.55833333333,5,6.9,7.7875,4.464,2.05,2013,2.51672868725,269.982191702,11.434169207,13.297350185,-1.86318097797,0.700353534216,0.622313145778,0.0524071428571,0.130114285714,0.0262857142857,0.134835714286,0.155735714286,-0.0165789421123,0.428178571429,7.4236930828,1.97432806515,27.4733016514,27.6697062539,27.4733016514
177,0.18,0.0814622385326,6.70833333333,6,5.6,8.35416666667,2.6496,2.725,2013,1.10629329677,262.320314541,12.0290595886,13.1841109809,-1.1550513923,-0.339914779952,0.411305486028,0.0519619047619,0.129557142857,0.0261761904762,0.13560952381,0.15580952381,-0.0216890875477,0.429714285714,7.53797189894,1.98733431122,28.6602173022,27.7807547733,28.6602173022
178,1.0,0.0962077179893,6.1875,7,0.0,8.34166666667,8.5428,1.59166666667,2013,4.30869976088,262.101588047,13.1027626849,13.2270129594,-0.124250274551,1.93525741849,0.394280342605,0.0515166666667,0.129,0.0260666666667,0.136383333333,0.155883333333,-0.026799232983,0.43125,7.68771477082,2.006063205,26.7624236808,23.0572219402,26.7624236808
179,1.17,0.121217916948,5.7625,8,0.0,8.43333333333,10.1988,1.2625,2013,5.09862797775,257.278818765,10.6526309259,13.2127970777,-2.56016615185,2.78143424416,0.603762564319,0.0510714285714,0.128442857143,0.0259571428571,0.137157142857,0.155957142857,-0.0319093784183,0.432785714286,7.87292169842,2.03051474647,26.1744361574,25.5457226892,26.1744361574
180,0.64,0.128789186092,6.24166666667,9,0.1,8.4875,4.3236,2.89166666667,2013,1.23461176021,278.077049776,11.9067902702,13.3830620132,-1.47627174296,-0.554657047234,0.817837835548,0.0506261904762,0.127885714286,0.0258476190476,0.137930952381,0.156030952381,-0.0370195238537,0.434321428571,8.09359268176,2.06068893565,27.3073543396,26.9898466829,27.3073543396
181,1.52,0.290130318561,5.5875,10,0.0,8.41666666667,11.1744,2.75,2013,2.36497969425,293.500921001,8.9249327732,13.0953516333,-4.17041886011,1.16415318896,1.13531183168,0.050180952381,0.127328571429,0.0257380952381,0.138704761905,0.156104761905,-0.042129669289,0.435857142857,8.34972772082,2.09658577253,22.8349230684,18.2979948782,22.8349230684
182,1.13,0.238752373272,4.4875,11,0.0,7.87083333333,8.2404,2.125,2013,2.10657847907,274.460268091,10.0717213064,13.2708309138,-3.19910960749,1.06032823246,0.722782988627,0.0497357142857,0.126771428571,0.0256285714286,0.139478571429,0.156178571429,-0.0472398147243,0.437392857143,8.64132681562,2.13820525711,23.5310378304,20.6256295781,23.5310378304
183,1.55,0.342434736154,4.39583333333,12,0.0,7.61666666667,11.556,2.875,2013,3.16668045866,281.21943037,10.4601090035,12.8685881778,-2.40847917429,1.5343562903,1.41423367032,0.0492904761905,0.126214285714,0.025519047619,0.140252380952,0.156252380952,-0.0523499601597,0.438928571429,8.63,0.83,22.4592735389,18.7010370147,22.4592735389
184,1.6,0.309090493864,2.55416666667,13,0.0,7.01666666667,10.5012,2.93333333333,2013,1.79680557663,290.168282759,10.3628208997,12.7649250418,-2.4021041421,0.639732763706,1.66062774895,0.0488452380952,0.125657142857,0.0254095238095,0.141026190476,0.156326190476,-0.057460105595,0.440464285714,9.30966674132,2.23615663998,21.1217774344,18.1848326292,21.1217774344
185,1.83,0.37475724383,3.6375,14,0.0,6.6125,11.574,3.175,2013,3.07361307077,290.89462163,10.5166378978,12.8960472861,-2.37940938832,1.47498983669,1.69837449058,0.0484,0.1251,0.0253,0.1418,0.1564,-0.0625702510303,0.442,9.64390671006,2.28757747951,22.0435462697,17.6297016424,22.0435462697
186,1.23,0.21713233328,2.9,15,0.0,6.42916666667,11.0484,1.3375,2013,4.13492094774,280.212337269,10.2236303965,13.3654669399,-3.14183654344,2.82221141949,0.997683170754,0.0493692307692,0.126176923077,0.0251846153846,0.139646153846,0.155684615385,-0.0500618054649,0.438023076923,9.97110987236,2.33980990797,23.2017015064,20.5115672282,23.2017015064
187,1.34,0.215977957296,3.99166666667,16,0.1,6.40833333333,11.6028,1.1875,2013,4.79233700773,266.406184699,9.67989878054,13.2793593846,-3.59946060407,3.08328335406,0.821787838071,0.0503384615385,0.127253846154,0.0250692307692,0.137492307692,0.154969230769,-0.0375533598994,0.434046153846,10.2912762282,2.39285392536,24.0377976991,22.4201123762,24.0377976991
188,1.34,0.21550761042,4.73333333333,17,0.0,6.47916666667,11.016,1.05416666667,2013,5.46589448498,260.772167593,8.78772109776,13.239741851,-4.4520207532,3.39811544686,0.724249910608,0.0513076923077,0.128330769231,0.0249538461538,0.135338461538,0.154253846154,-0.025044914334,0.430069230769,10.6044057776,2.44670953168,24.5908417466,22.5061639957,24.5908417466
189,1.65,0.280753532062,5.7125,18,0.1,6.6,11.4948,1.45416666667,2013,5.45568934552,261.491903531,9.3777232823,13.4161626432,-4.03843936093,3.56047992165,0.645926893204,0.0522769230769,0.129407692308,0.0248384615385,0.133184615385,0.153538461538,-0.0125364687685,0.426092307692,10.9104985206,2.50137672693,24.6361624646,22.4181234908,24.6361624646
190,1.64,0.270243045103,5.67916666667,19,0.1,6.68333333333,11.682,1.69583333333,2013,5.70419518812,262.521499367,9.62270424616,13.5314364165,-3.90873217033,3.68187026581,0.684472668066,0.0532461538462,0.130484615385,0.0247230769231,0.131030769231,0.152823076923,-2.80232030298e-05,0.422115384615,11.2095544572,2.55685551112,24.9182295948,23.0156348448,24.9182295948
191,1.6,0.291855676669,6.1375,20,0.1,6.725,11.8584,1.27083333333,2013,5.30082613469,255.435086407,8.78315532235,13.4275627489,-4.64440742653,3.73606974375,0.47566215302,0.0542153846154,0.131561538462,0.0246076923077,0.128876923077,0.152107692308,0.0124804223624,0.418138461538,11.45,2.61314588423,24.5994029935,22.2230630342,24.5994029935
192,1.56,0.238037128044,5.9375,21,0.1,6.7875,11.646,1.42083333333,2013,5.78344343068,256.130040105,8.68973366808,13.3629138291,-4.67318016104,3.61373931669,0.580123333028,0.0551846153846,0.132638461538,0.0244923076923,0.126723076923,0.151392307692,0.0249888679279,0.414161538462,11.7865559109,2.67024784628,24.9646878475,23.3515169367,24.9646878475
193,1.36,0.221032177851,6.69583333333,22,0.0,6.94583333333,10.4724,1.30416666667,2013,4.82089034829,256.055190457,9.15237526993,13.3241333737,-4.1717581038,3.01363843127,0.358710159783,0.0561538461538,0.133715384615,0.0243769230769,0.124569230769,0.150676923077,0.0374973134934,0.410184615385,12.0645014282,2.72816139726,25.7039028696,24.1773663444,25.7039028696
194,0.1,0.0962149743151,7.59166666667,23,3.9,7.5125,2.0376,1.9375,2013,1.02208712048,248.856530094,11.0961812152,13.0939836922,-1.99780247697,0.186604062612,-0.120768855558,0.0571230769231,0.134792307692,0.0242615384615,0.122415384615,0.149961538462,0.0500057590588,0.406207692308,12.335410139,2.78688653717,29.0957140728,28.9814132245,29.0957140728
195,0.18,0.0732988474624,9.48333333333,24,0.6,8.2375,2.8008,1.64166666667,2013,2.38296216626,245.328493579,10.9443057364,13.3857229784,-2.44141724198,0.988425745673,-0.415791014756,0.0580923076923,0.135869230769,0.0241461538462,0.120261538462,0.149246153846,0.0625142046243,0.402230769231,12.5992820433,2.84642326602,30.7188952309,31.2855671057,30.7188952309
196,1.08,0.110690664924,11.6583333333,25,0.0,9.11666666667,8.2044,1.3,2013,4.83718105987,250.043370172,11.2452981122,14.0725380578,-2.82723994551,2.9273392261,-0.428985815294,0.0590615384615,0.136946153846,0.0240307692308,0.118107692308,0.148530769231,0.0750226501898,0.398253846154,12.8561171412,2.90677158379,30.6224473147,29.4358384562,30.6224473147
197,2.28,0.288108795757,10.6041666667,26,0.1,9.65833333333,12.1968,4.31666666667,2013,5.18659245776,306.98931534,12.3387628449,14.785038444,-2.44627559915,2.02622372387,1.20392507324,0.0600307692308,0.138023076923,0.0239153846154,0.115953846154,0.147815384615,0.0875310957552,0.394276923077,13.1059154327,2.9679314905,26.134994911,22.9980995414,26.134994911
198,2.18,0.351842159,7.6375,27,0.0,9.19583333333,12.7584,3.16666666667,2013,4.30023814749,307.879669046,12.0060503364,13.402742771,-1.39669243454,2.15891788986,1.21336523369,0.061,0.1391,0.0238,0.1138,0.1471,0.100039541321,0.3903,13.3486769177,3.02990298614,23.8892573185,19.5686720972,23.8892573185
199,2.05,0.341660767975,8.21666666667,28,0.0,8.8,12.4056,2.78333333333,2013,4.26629086753,325.598667082,11.9603693464,13.8290735179,-1.86870417153,2.30764485443,0.900148946486,0.0621428571429,0.141942857143,0.0244571428571,0.117185714286,0.149714285714,0.0961071279256,0.390928571429,14.11,4.39,24.4040749599,20.2874171146,24.4040749599
200,1.84,0.330723333081,8.99166666667,29,0.0,8.85416666667,10.188,2.77083333333,2013,3.44716886899,367.958367912,12.1855731625,14.6151546561,-2.42958149365,1.91325417328,0.633621790497,0.0632857142857,0.144785714286,0.0251142857143,0.120571428571,0.152328571429,0.0921747145304,0.391557142857,13.8130894685,3.15628074421,25.2297564419,21.4987233601,25.2297564419
201,1.78,0.264873459804,8.15,30,0.0,8.85,13.0716,1.375,2013,6.01496668483,297.628485427,11.5435467056,14.819082668,-3.27553596246,3.77162112261,0.432451358962,0.0644285714286,0.147628571429,0.0257714285714,0.123957142857,0.154942857143,0.0882423011353,0.392185714286,14.0347405342,3.22068700664,25.4454737844,22.2071089028,25.4454737844
202,1.73,0.247410349161,8.4,31,0.0,8.89583333333,12.7548,1.32083333333,2013,6.55171607391,299.959390846,11.7511515922,14.8830479131,-3.13189632092,4.03856247514,0.486507013018,0.0655714285714,0.150471428571,0.0264285714286,0.127342857143,0.157557142857,0.0843098877402,0.392814285714,14.2493547935,3.285904858,26.0980309715,24.3319468788,26.0980309715
203,1.85,0.262459368752,9.2,32,0.0,8.97916666667,13.0104,1.4875,2013,6.65125767538,278.955107538,10.859024765,14.3435044756,-3.48447971067,3.97081328374,0.308464263277,0.0667142857143,0.153314285714,0.0270857142857,0.130728571429,0.160171428571,0.0803774743451,0.393442857143,14.4569322464,3.3519342983,26.4105978301,24.8960601014,26.4105978301
204,0.99,0.234163504322,9.22916666667,33,0.0,9.09583333333,7.3728,1.69166666667,2013,2.74703238708,252.210812294,9.94948377627,13.7900260851,-3.84054230884,1.69092902406,-0.225642140127,0.0678571428571,0.156157142857,0.0277428571429,0.134114285714,0.162785714286,0.0764450609499,0.394071428571,14.6574728928,3.41877532753,27.3158538494,25.7158126371,27.3158538494
205,2.01,0.291773351205,10.3375,34,0.0,9.38333333333,13.3668,3.05416666667,2013,5.18763603844,291.780562762,9.12973698243,13.4477097638,-4.3179727814,3.14117195957,0.38447442665,0.069,0.159,0.0284,0.1375,0.1654,0.0725126475548,0.3947,14.8509767328,3.48642794568,25.3411161288,20.9599992634,25.3411161288
206,1.56,0.179942873272,8.9125,35,0.1,9.55833333333,11.8512,1.59583333333,2013,5.61147071898,254.162728872,9.44338206444,13.5577041188,-4.11432205437,3.10417523787,0.112737716584,0.0685428571429,0.158323809524,0.0288,0.138557142857,0.165819047619,0.0667295368846,0.395819047619,15.0374437663,3.55489215277,26.7920259581,24.5452302451,26.7920259581
207,1.78,0.248154576464,9.69583333333,36,0.0,9.74583333333,11.2068,4.44583333333,2013,3.7336964913,307.886878908,9.74908697797,13.2391669015,-3.49007992355,0.965857642694,0.969224345642,0.0680857142857,0.157647619048,0.0292,0.139614285714,0.166238095238,0.0609464262145,0.396938095238,14.69,4.89,25.1182177425,21.1211132293,25.1182177425
208,1.97,0.310814050811,9.02916666667,37,0.0,9.78333333333,13.6728,2.37083333333,2013,5.24942477645,273.720917367,8.0310644055,13.4416594233,-5.41059501782,2.95781290578,0.52446558893,0.0676285714286,0.156971428571,0.0296,0.140671428571,0.166657142857,0.0551633155443,0.398057142857,15.389267414,3.69425533375,24.6612526571,20.2382292445,24.6612526571
209,1.59,0.238855332785,7.35,38,1.0,9.56666666667,10.1592,2.57916666667,2013,4.56557869824,290.968654123,10.3617262347,13.2800186537,-2.91829241908,2.22370345385,0.919188160541,0.0671714285714,0.156295238095,0.03,0.141728571429,0.167076190476,0.0493802048741,0.399176190476,15.5546240283,3.76515430764,26.0661042551,24.038381676,26.0661042551
210,2.54,0.397503793828,7.73333333333,39,0.0,9.24166666667,13.3416,3.79583333333,2013,4.60953552692,317.714839475,10.5694475561,13.129106002,-2.55965844594,1.84898275205,1.52970617747,0.0667142857143,0.155619047619,0.0304,0.142785714286,0.167495238095,0.0435970942039,0.400295238095,15.712943836,3.83686487045,24.6109031819,22.399595203,24.6109031819
211,2.65,0.518327687567,8.02083333333,40,0.0,8.9875,15.3864,3.09583333333,2013,5.85311960272,313.44752025,9.97378985019,13.7105406913,-3.73675084115,3.31020187825,1.26485461544,0.0662571428571,0.154942857143,0.0308,0.143842857143,0.167914285714,0.0378139835338,0.401414285714,15.8642268374,3.9093870222,23.21965204,18.9183482441,23.21965204
212,2.29,0.35123125799,6.74166666667,41,0.0,8.44583333333,15.1164,2.29583333333,2013,7.21282810719,307.069656546,10.3828717178,14.2091865856,-3.82631486784,4.07990431523,1.17296988363,0.0658,0.154266666667,0.0312,0.1449,0.168333333333,0.0320308728636,0.402533333333,16.0084730323,3.98272076288,24.57682608,22.0218506798,24.57682608
213,2.18,0.442074495887,7.78333333333,42,0.0,8.5,15.5448,1.8125,2013,6.68167379697,284.591765563,9.05499191886,13.9728389097,-4.91784699086,4.51016718163,0.8760628963,0.0653428571429,0.15359047619,0.0316,0.145957142857,0.168752380952,0.0262477621934,0.403652380952,16.1456824208,4.05686609249,23.8086157344,19.4811796869,23.8086157344
214,2.05,0.347037788955,7.225,43,0.0,8.48333333333,15.0588,1.49166666667,2013,7.38314568962,266.950283705,8.28442191387,13.5989085239,-5.31448661008,4.67950802248,0.842724410881,0.0648857142857,0.152914285714,0.032,0.147014285714,0.169171428571,0.0204646515232,0.404771428571,16.2758550028,4.13182301103,24.8245276455,22.0816960523,24.8245276455
215,2.2,0.346290385441,8.70416666667,44,0.0,8.60416666667,15.2244,1.37916666667,2013,7.65919329729,252.586692667,8.15665185153,14.1010463008,-5.94439444927,4.9511805386,0.497517662241,0.0644285714286,0.152238095238,0.0324,0.148071428571,0.16959047619,0.014681540853,0.40589047619,17.19,2.95,25.6542301292,22.2283549667,25.6542301292
216,2.41,0.421786375159,10.1416666667,45,0.0,8.85416666667,15.6312,1.65416666667,2013,8.2106735444,253.649865605,8.35944578327,14.2415029678,-5.88205718448,4.99761457255,0.494317631175,0.0639714285714,0.151561904762,0.0328,0.149128571429,0.17000952381,0.00889843018287,0.40700952381,16.5150897475,4.28417161492,26.3410994693,23.7614996357,26.3410994693
217,2.31,0.387528385322,10.5833333333,46,0.0,9.2375,15.498,1.49583333333,2013,7.75814155339,252.295180265,9.02751641346,14.6149551125,-5.58743869904,5.05750029379,0.306733534548,0.0635142857143,0.150885714286,0.0332,0.150185714286,0.170428571429,0.0031153195127,0.408128571429,16.6241519102,4.36156330025,26.057950843,23.2748260431,26.057950843
218,1.9,0.351702652165,10.3083333333,47,0.0,9.51666666667,12.5712,1.32083333333,2013,6.35084100011,248.092085459,9.11579090214,14.6468035624,-5.53101266023,3.90944388841,0.197873800913,0.0630571428571,0.15020952381,0.0336,0.151242857143,0.170847619048,-0.00266779115748,0.409247619048,16.7261772665,4.43976657452,26.9209184916,25.3909181745,26.9209184916
219,2.93,0.480945019986,10.9958333333,48,0.0,9.57916666667,16.2396,2.74583333333,2013,7.17321354851,280.607141231,9.52959671221,14.8251276148,-5.29553090261,4.52040340118,0.582953430008,0.0626,0.149533333333,0.034,0.1523,0.171266666667,-0.00845090182765,0.410366666667,16.8211658164,4.51878143772,25.288620653,21.1852979296,25.288620653
220,2.85,0.304233282552,8.325,49,0.0,9.35,15.03,4.3625,2013,8.20228308698,333.317876903,11.1732056427,15.2470449117,-4.07383926895,3.82479293737,1.76549556432,0.0621428571429,0.148857142857,0.0344,0.153357142857,0.171685714286,-0.0142340124978,0.411485714286,16.9091175598,4.59860788986,26.2661995877,23.0288537136,26.2661995877
221,0.79,0.212548656304,6.59166666667,50,5.5,9.29166666667,5.6916,3.66666666667,2013,1.04485345655,345.730456074,10.6362351801,13.1207920938,-2.48455691378,-0.402193149095,1.48112314055,0.0616857142857,0.148180952381,0.0348,0.154414285714,0.172104761905,-0.020017123168,0.412604761905,16.9900324967,4.67924593092,26.4210048825,24.8868292912,26.4210048825
222,2.97,0.40660597742,8.07916666667,51,0.0,8.8,16.8876,3.2,2013,7.34244117111,345.729998571,10.6664493041,15.2380247273,-4.57157542317,3.90248234667,1.47050946921,0.0612285714286,0.147504761905,0.0352,0.155471428571,0.172523809524,-0.0258002338382,0.413723809524,17.0639106272,4.76069556092,23.8139918116,19.4256520012,23.8139918116
223,2.86,0.401895723437,8.275,52,0.0,8.9375,17.2368,2.95833333333,2013,8.19210118762,349.446100604,11.643141755,15.4603499658,-3.81720821078,4.40233932756,1.34119225899,0.0607714285714,0.146828571429,0.0356,0.156528571429,0.172942857143,-0.0315833445084,0.414842857143,15.85,4.84295677984,24.3586036701,20.2745792344,24.3586036701
224,2.93,0.479449167936,10.0291666667,53,0.0,8.875,16.9236,2.64583333333,2013,8.73769917393,372.803423812,12.470426997,17.3237983818,-4.85337138482,4.85310745902,1.2524222209,0.0603142857143,0.146152380952,0.036,0.157585714286,0.173361904762,-0.0373664551785,0.415961904762,17.2120150739,4.9260295877,25.8049651909,22.2112321357,25.8049651909
225,4.1,0.633337230033,10.9,54,0.0,9.46666666667,17.316,5.52916666667,2013,7.23055914978,486.983235242,13.8294447016,19.1151442991,-5.2856995975,3.09194823626,2.03718540189,0.0598571428571,0.145476190476,0.0364,0.158642857143,0.173780952381,-0.0431495658487,0.417080952381,17.3291585999,5.00991398449,24.6327849865,19.9623758586,24.6327849865
226,3.94,0.696012964597,10.0375,55,0.0,9.2625,17.7624,4.15416666667,2013,7.64226083524,411.618155228,12.2625367473,17.3664593873,-5.10392263999,3.98109308337,1.92082917254,0.0594,0.1448,0.0368,0.1597,0.1742,-0.0489326765189,0.4182,17.4821825293,5.09460997021,24.093957533,19.2335852788,24.093957533
227,2.92,0.390530994871,8.425,56,0.0,8.9375,17.9928,2.175,2013,8.75955854884,346.346940559,11.5296798942,16.4289734157,-4.8992935215,5.28619244383,1.16528446671,0.0610230769231,0.149653846154,0.0367538461538,0.159846153846,0.178053846154,-0.035529819441,0.420007692308,17.6710868621,5.18011754487,24.4228643517,20.8043418191,24.4228643517
228,4.44,0.758527418199,11.25,57,0.0,9.03333333333,18.6516,4.27916666667,2013,8.43556006385,411.065818471,12.5066704112,18.0079009104,-5.50123049919,4.80844218332,1.59588306033,0.0626461538462,0.154507692308,0.0367076923077,0.159992307692,0.181907692308,-0.0221269623631,0.421815384615,17.8958715983,5.26643670845,24.3809664751,19.6724283456,24.3809664751
229,2.72,0.539079593809,9.92083333333,58,0.0,9.03333333333,17.1288,1.30833333333,2013,8.57185503372,296.566095641,9.36811944478,16.2689389589,-6.90081951417,5.42011450091,1.11483801545,0.0642692307692,0.159361538462,0.0366615384615,0.160138461538,0.185761538462,-0.00872410528516,0.423623076923,18.156536738,5.35356746097,25.4926541463,22.3538937998,25.4926541463
