,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi2,wp_ndvi,wp_LST.day,wp_LST.night,LW_IN.wp,LW_IN.si,LW_IN
271,6.07,1.00475566959,19.1416666667,100,0.0,14.7333333333,25.6068,4.0875,2013,15.5307473007,1085.69300634,20.0619892371,29.7441788335,-9.6821895964,7.04202458057,3.52436330747,0.0808,0.2807,0.0385,0.16,0.338412053496,0.273882459723,0.552973720609,24.91,10.35,29.2072540339,25.0656024814,29.2072540339
272,5.95,0.827842503333,17.2583333333,101,0.0,15.2166666667,25.4412,4.84583333333,2013,14.7224394923,1288.38683488,22.5761662381,29.3435413401,-6.76737510205,6.18478382031,3.41058868097,0.08165,0.28115,0.0389625,0.1616,0.337270818672,0.270138292052,0.549965208006,26.2078147423,10.1488642977,28.0827978328,23.7465085013,28.0827978328
273,5.49,0.808108680991,17.1375,102,0.0,15.2,25.83,3.85416666667,2013,15.2328226877,1120.38902324,19.1335349365,26.6362135477,-7.50267861117,6.99840077177,3.45098671055,0.0825,0.2816,0.039425,0.1632,0.336129583848,0.266394124381,0.546956695404,26.7678199611,10.2855750656,27.8259775915,22.9589569955,27.8259775915
274,5.7,0.725769973418,15.9458333333,103,0.0,16.4166666667,23.7096,5.225,2013,14.2941763566,861.219286654,13.8792707418,26.4301369164,-12.5508661745,6.69172637017,2.97909893118,0.08335,0.28205,0.0398875,0.1648,0.334988349023,0.26264995671,0.543948182802,27.3081342552,10.4234316416,28.1223175211,24.1577648121,28.1223175211
275,6.08,0.674522424355,14.2,104,0.0,16.4166666667,26.3916,6.4625,2013,16.3736784587,874.376866291,15.7350094393,26.6461855015,-10.9111760622,7.87068002816,3.59325364901,0.0842,0.2825,0.04035,0.1664,0.333847114199,0.258905789039,0.540939670199,27.8287576245,10.562434026,26.7692333885,22.364949506,26.7692333885
276,5.5,0.473140904238,11.5541666667,105,0.0,15.5458333333,26.586,5.9125,2013,16.7928799601,868.05793894,11.0365379628,25.2552693702,-14.2187314074,8.11382690785,3.43207332779,0.08505,0.28295,0.0408125,0.168,0.332705879375,0.255161621368,0.537931157597,28.3296900691,10.7025822186,25.7642660088,21.3225721692,25.7642660088
277,6.95,0.904015616827,13.25,106,0.0,14.7333333333,27.3708,5.55833333333,2013,15.9151467339,912.984538259,15.3085928329,27.435623883,-12.12703105,6.09867036185,4.24556687313,0.0859,0.2834,0.041275,0.1696,0.331564644551,0.251417453697,0.534922644995,28.8109315889,10.8438762195,25.0091489551,19.8617973351,25.0091489551
278,7.33,1.00728910474,14.4083333333,107,0.0,14.325,27.4716,5.74583333333,2013,15.9721288375,1000.98849499,15.0192823058,28.7818055108,-13.762523205,6.39184806189,4.27113337659,0.08675,0.28385,0.0417375,0.1712,0.330423409727,0.247673286026,0.531914132393,29.2724821839,10.9863160286,25.3220504095,20.192154223,25.3220504095
279,6.11,1.05778109647,16.2583333333,108,0.0,14.3333333333,26.9064,3.14583333333,2013,16.0774669646,845.551920572,11.6911299411,27.1533320167,-15.4622020756,7.36233315229,3.99936418278,0.0876,0.2843,0.0422,0.1728,0.329282174903,0.243929118355,0.52890561979,29.7143418541,11.129901646,27.0435443706,22.4609784017,27.0435443706
280,5.4,0.905441521383,17.5291666667,109,0.0,14.5958333333,26.226,1.93333333333,2013,16.412878657,809.372099317,12.6571404723,27.894566099,-15.2374256267,7.45831100931,3.67253875025,0.08755,0.2798,0.0422875,0.174825,0.322847717836,0.230388584552,0.522814772011,30.1365105996,11.2746330717,28.8523403628,24.651509108,28.8523403628
281,7.4,1.2612671578,19.75,110,0.0,15.3,27.5004,4.45833333333,2013,16.2038597023,929.346673489,17.2962195369,30.5392371982,-13.2430176613,6.24322627026,4.32554726723,0.0875,0.2753,0.042375,0.17685,0.316413260768,0.216848050749,0.516723924232,30.5389884203,11.4205103056,28.5012363606,23.7347327748,28.5012363606
282,6.46,1.20399295038,19.7208333333,111,0.0,15.5458333333,27.2232,2.83333333333,2013,16.5053111937,957.573533658,14.7261161426,30.683946223,-15.9578300804,6.83303641948,4.29492378059,0.08745,0.2708,0.0424625,0.178875,0.309978803701,0.203307516946,0.510633076452,30.9217753163,11.5675333478,29.064737367,24.4239709876,29.064737367
283,8.03,1.57224700921,21.8333333333,112,0.0,15.8166666667,27.3276,4.2625,2013,16.2952795986,1033.17226917,17.0085174024,32.3645551267,-15.3560377243,5.83862466034,4.81137305693,0.0874,0.2663,0.04255,0.1809,0.303544346634,0.189766983143,0.504542228673,31.2848712875,11.7157021983,29.1966393165,24.5222013554,29.1966393165
284,8.76,1.54609102736,20.3541666667,113,0.0,15.8833333333,28.566,5.82916666667,2013,15.9117764589,1031.69214737,16.6582276641,32.4342169055,-15.7759892413,4.80794748302,5.5796314237,0.08735,0.2618,0.0426375,0.182925,0.297109889567,0.17622644934,0.498451380894,31.6282763339,11.865016857,27.7052913298,22.3131467888,27.7052913298
285,6.56,0.79001871392,16.2916666667,114,0.0,15.825,27.4896,5.85833333333,2013,16.8490610879,913.376022839,12.9645221827,30.4011741853,-17.4366520026,7.43728343913,4.01706523832,0.0873,0.2573,0.042725,0.18495,0.2906754325,0.162685915537,0.492360533114,31.9519904556,12.015477324,27.5732989691,22.9880717115,27.5732989691
286,5.87,0.44222068067,14.5416666667,115,0.0,15.5875,27.5364,7.83333333333,2013,17.2625246672,945.276677719,9.5257724951,31.3869773599,-21.8612048648,8.41352723109,3.31775896139,0.08725,0.2528,0.0428125,0.186975,0.284240975432,0.149145381734,0.486269685335,32.2560136525,12.1670835993,26.9500854076,23.0085210525,26.9500854076
287,5.5,0.586650162984,15.8375,116,0.0,15.5583333333,27.1476,4.22083333333,2013,17.1449228038,1090.57424892,11.743300382,30.4479663275,-18.7046659455,7.68200235118,3.8965638357,0.0872,0.2483,0.0429,0.189,0.277806518365,0.13560484793,0.480178837556,32.01,13.33,27.9436398558,23.7111601134,27.9436398558
288,5.72,0.764668463711,17.6458333333,117,0.0,15.8875,27.4572,3.5625,2013,17.1664457716,1133.44315577,15.3299421996,31.0882253221,-15.7582831224,7.22643720212,4.15624203378,0.086875,0.2432375,0.0430375,0.192225,0.270870511567,0.116583726085,0.472824061521,32.804987272,12.4737335746,28.5446302955,24.0538697476,28.5446302955
289,6.01,1.11813291535,20.8875,118,0.0,16.2708333333,26.9244,2.3625,2013,17.173190295,960.260697514,13.1260725387,30.7006341538,-17.5745616151,6.54345508524,5.04387585727,0.08655,0.238175,0.043175,0.19545,0.263934504769,0.0975626042394,0.465469285486,33.0499376946,12.6287772746,30.2022803388,26.0076036066,30.2022803388
290,7.97,1.67874802426,24.5375,119,0.0,16.85,27.8064,4.18333333333,2013,17.1075780967,934.066484693,14.8006058139,32.666721596,-17.8661157821,5.12308096358,5.88701726315,0.086225,0.2331125,0.0433125,0.198675,0.256998497971,0.0785414823938,0.458114509451,33.2751971924,12.784966783,31.2692860421,26.8306301137,31.2692860421
291,9.5,1.59962066744,21.2166666667,120,0.0,16.9791666667,27.954,6.00416666667,2013,16.8629648827,962.789656942,15.4505241721,34.6859285029,-19.2354043309,2.29259367854,6.38810907572,0.0859,0.22805,0.04345,0.2019,0.250062491173,0.0595203605483,0.450759733415,33.4807657655,12.9423020995,28.6913782503,23.8591967127,28.6913782503
292,9.62,1.81738205536,22.05,121,0.0,16.6916666667,28.8648,6.07083333333,2013,17.0567077536,870.357096635,10.606435997,32.3081597931,-21.7017237961,4.37001741813,6.41050106214,0.085575,0.2229875,0.0435875,0.205125,0.243126484375,0.0404992387028,0.44340495738,33.6666434138,13.1007832244,28.4917669625,23.4114868251,28.4917669625
293,7.82,1.85580619377,22.6666666667,122,0.0,16.5791666667,28.6236,3.3375,2013,17.3135204491,742.022594616,8.25974905565,29.3762140779,-21.1164650223,5.51883286779,6.41548036031,0.08525,0.217925,0.043725,0.20835,0.236190477577,0.0214781168572,0.436050181345,33.8328301373,13.2604101575,29.5411793854,24.7459765895,29.5411793854
294,7.27,1.67441344483,22.6791666667,123,0.0,16.7708333333,28.3356,2.8625,2013,17.3679812913,824.217291649,9.52373671921,30.9947687357,-21.4710320165,5.27650361838,6.19535629015,0.084925,0.2128625,0.0438625,0.211575,0.229254470779,0.00245699501166,0.42869540531,33.9793259361,13.4211828989,29.9921420792,25.3902208664,29.9921420792
295,8.65,1.56960606219,21.9,124,0.0,17.0208333333,28.8072,5.02083333333,2013,17.5320722408,940.273665248,8.05654231906,32.5883672371,-24.531824918,4.56414851931,6.50176975657,0.0846,0.2078,0.044,0.2148,0.222318463982,-0.0165641268339,0.421340629275,34.67,14.77,29.4959788661,24.9008764089,29.4959788661
296,4.07,0.631914433149,16.4625,125,0.0,16.8541666667,18.3924,3.7125,2013,11.9147791345,770.191625574,3.83973528804,27.7951353251,-23.955400037,4.25567505491,3.84687612169,0.0848,0.2060375,0.0440375,0.21785,0.218895790499,-0.0276317491178,0.416681267836,34.2132447593,13.7372904568,29.8527553813,27.7450465061,29.8527553813
297,4.64,0.627136084534,17.2541666667,126,7.1,16.7958333333,21.2832,2.85416666667,2013,14.7414161588,719.003114391,1.29886702622,27.717169832,-26.4183028058,4.87813770879,4.29772189199,0.085,0.204275,0.044075,0.2209,0.215473117017,-0.0386993714017,0.412021906397,34.3006677838,13.8748745739,31.3830291785,30.1296100325,31.3830291785
298,5.64,0.677678112354,17.8708333333,127,0.0,17.0208333333,25.4412,4.09583333333,2013,18.8933553419,831.810667483,-1.84100182806,29.7764971056,-31.6174989336,6.9031419937,4.85124016968,0.0852,0.2025125,0.0441125,0.22395,0.212050443535,-0.0497669936856,0.407362544958,34.3683998835,13.9958538001,31.1238128852,28.4534846188,31.1238128852
299,4.45,0.452677024313,15.5333333333,128,0.0,17.2041666667,20.916,4.9125,2013,15.1648737434,856.992415832,-0.684030235543,29.2631108154,-29.947141051,5.60872617047,3.81283177611,0.0854,0.20075,0.04415,0.227,0.208627770053,-0.0608346159695,0.402703183519,34.4164410585,14.1002281351,30.2314656427,27.8690381219,30.2314656427
300,6.2,0.579382322342,16.5958333333,129,0.0,17.1291666667,28.548,5.525,2013,19.8727324826,861.467134558,-3.58660336734,29.7500792039,-33.3366825713,7.41398156164,5.01039488808,0.0856,0.1989875,0.0441875,0.23005,0.205205096571,-0.0719022382534,0.39804382208,34.4447913086,14.1879975792,29.3411638678,26.9639087285,29.3411638678
301,6.35,0.698900297237,18.1583333333,130,0.0,17.2041666667,28.368,4.69166666667,2013,19.7618013856,855.015229069,-3.02880626607,30.0311427206,-33.0599489867,7.09839805428,5.23731860261,0.0858,0.197225,0.044225,0.2331,0.201782423089,-0.0829698605373,0.393384460641,34.4534506341,14.2591621321,30.0873524749,29.2746850771,30.0873524749
302,6.36,1.11867551879,21.8833333333,131,0.0,17.7208333333,27.792,2.42916666667,2013,18.7072589993,795.886476721,-0.495989134617,30.5140257847,-31.0100149194,5.43239788658,6.40254217511,0.086,0.1954625,0.0442625,0.23615,0.198359749607,-0.0940374828212,0.388725099202,34.4424190347,14.313721794,31.4955241889,30.3179472136,31.4955241889
303,7.58,1.15331273506,21.2208333333,132,0.0,18.2208333333,29.4516,4.09583333333,2013,19.1560113098,754.917324989,-3.71349563075,31.2470235125,-34.9605191433,4.74535902526,6.40260791067,0.0862,0.1937,0.0443,0.2392,0.194937076125,-0.105105105105,0.384065737763,34.51,13.61,29.8883378116,28.6102998213,29.8883378116
304,7.6,1.13321847822,21.3958333333,133,0.0,18.2125,30.0096,4.59583333333,2013,19.3723589585,845.16863206,-4.59471409352,31.4631877711,-36.0579018647,4.88319578058,6.38478585246,0.0860375,0.192525,0.0441125,0.2402,0.193198702446,-0.11018828794,0.382212795432,34.3612830617,14.3730264446,29.695021174,28.5510282863,29.695021174
305,7.68,1.07625288956,20.6083333333,134,0.0,18.4125,29.106,5.45,2013,19.3015682959,884.447674763,-5.02981555706,32.503951732,-37.5337672891,4.48528020652,6.56060047628,0.085875,0.19135,0.043925,0.2412,0.191460328767,-0.115271470776,0.3803598531,34.2911786881,14.3777714334,30.1607066025,29.2431249664,30.1607066025
306,6.87,0.813345133573,17.4666666667,135,0.0,17.8416666667,28.1088,5.29583333333,2013,18.2351679562,800.05265576,-8.20888689839,30.7030049917,-38.9118918901,5.20340757225,5.95041651479,0.0857125,0.190175,0.0437375,0.2422,0.189721955087,-0.120354653611,0.378506910768,34.2013833896,14.365911531,28.4812459036,27.6505110096,28.4812459036
307,6.52,0.657276280057,17.0875,136,0.0,17.5791666667,25.8084,6.45833333333,2013,18.9671315879,763.359046843,-6.78992088754,30.602583958,-37.3925048455,5.62489605448,5.54795232153,0.08555,0.189,0.04355,0.2432,0.187983581408,-0.125437836446,0.376653968436,34.0918971665,14.3374467377,30.4700594895,31.0123703503,30.4700594895
308,6.75,0.724806048853,16.05,137,0.0,17.4833333333,30.1248,5.275,2013,19.1576484202,761.954855005,-14.6553735495,28.5578026364,-43.2131761859,5.84298994101,6.40963256816,0.0853875,0.187825,0.0433625,0.2442,0.186245207728,-0.130521019281,0.374801026104,33.9627200185,14.2923770532,27.4406209462,26.3662132401,27.4406209462
309,6.7,0.899637083715,18.3375,138,0.0,17.5666666667,29.8476,4.21666666667,2013,19.3713172208,866.221164798,-13.3533635363,29.9647499014,-43.3181134378,5.59106878338,6.98687058393,0.085225,0.18665,0.043175,0.2452,0.184506834049,-0.135604202116,0.372948083772,33.8138519458,14.2307024777,28.6148774851,27.4346749553,28.6148774851
310,8.08,1.3630712196,20.9583333333,139,0.0,17.9625,30.9276,4.21666666667,2013,19.5647356223,786.972349901,-6.98614478307,32.5621537526,-39.5482985356,3.19057166646,8.33409824419,0.0850625,0.185475,0.0429875,0.2462,0.18276846037,-0.140687384952,0.37109514144,33.6452929483,14.1524230112,28.9841336875,27.9601620048,28.9841336875
311,8.56,1.76741619866,23.6333333333,140,0.0,18.1708333333,30.8412,3.82083333333,2013,19.2592989489,937.713335652,-5.03489777329,34.4884043305,-39.5233021038,2.86803470184,9.69213219392,0.0849,0.1843,0.0428,0.2472,0.18103008669,-0.145770567787,0.369242199108,33.97,12.11,29.8265854943,28.4386475679,29.8265854943
312,8.34,0.933197418377,17.5916666667,141,0.0,18.1583333333,30.0204,6.675,2013,19.8020199174,1039.74247425,-14.0425538207,34.4678907081,-48.5104445288,4.22999159532,7.68491517587,0.084375,0.1851,0.0426125,0.2469625,0.183581708962,-0.143202916538,0.373750151928,33.2652977397,13.9637634396,28.3378786923,27.5998549831,28.3378786923
313,7.05,0.898208518786,14.4333333333,142,0.0,17.5416666667,31.3812,4.44583333333,2013,19.5035758175,822.544290116,-19.0818003472,29.1525653232,-48.2343656704,4.93694139443,7.88232452449,0.08385,0.1859,0.042425,0.246725,0.186133331234,-0.14063526529,0.378258104748,33.0862526499,13.8888114041,25.7855128168,24.5199295062,25.7855128168
314,6.36,0.80910085532,15.5541666667,143,0.0,17.3333333333,30.7152,4.3125,2013,19.5488728894,759.939495584,-22.0468952659,28.5711280027,-50.6180232686,5.77391653414,7.29320909772,0.083325,0.1867,0.0422375,0.2464875,0.188684953506,-0.138067614041,0.382766057567,32.9199077566,13.8326825471,26.8782194383,25.5615139649,26.8782194383
315,6.77,0.856212107865,16.3416666667,144,0.0,17.4833333333,30.9744,3.8,2013,19.8983956183,716.909545234,-21.2122953292,29.3326222039,-50.5449175331,5.2488245912,7.59792200173,0.0828,0.1875,0.04205,0.24625,0.191236575778,-0.135499962792,0.387274010387,32.7662630598,13.7953768684,27.21757287,25.9640321537,27.21757287
316,6.3,0.662147197712,15.6291666667,145,0.0,17.425,28.566,4.07083333333,2013,20.0161913729,790.528139214,-23.9015414529,30.3206332539,-54.2221747068,5.87179309509,7.00165925038,0.082275,0.1883,0.0418625,0.2460125,0.193788198049,-0.132932311544,0.391781963207,32.6253185596,13.7768943682,27.6237270679,26.9699232398,27.6237270679
317,6.76,0.657770559425,17.0041666667,146,0.0,17.6083333333,27.072,6.625,2013,19.5549204564,882.296724957,-21.910797266,34.1143304148,-56.0251276808,5.0772339152,6.61385218676,0.08175,0.1891,0.041675,0.245775,0.196339820321,-0.130364660295,0.396289916026,32.4970742559,13.7772350464,28.4147807228,27.7427932506,28.4147807228
318,3.0,0.436398325132,15.6083333333,147,0.4,17.5,12.6036,5.15416666667,2013,9.50339641536,886.171019707,-12.2719519864,32.9237886597,-45.1957406462,1.27986473702,3.81900012334,0.081225,0.1899,0.0414875,0.2455375,0.198891442593,-0.127797009047,0.400797868846,32.3815301487,13.796398903,30.8107199632,31.168557167,30.8107199632
319,5.82,0.625841314827,18.2416666667,148,0.0,17.75,25.4232,4.39166666667,2013,20.4072081713,1208.50173956,-20.5954917907,35.7763467378,-56.3718385285,5.85936534889,7.0015187137,0.0807,0.1907,0.0413,0.2453,0.201443064865,-0.125229357798,0.405305821665,32.07,13.95,31.2745103886,30.8853597456,31.2745103886
320,6.96,0.815887623539,18.7458333333,149,0.0,18.5166666667,26.3916,5.83333333333,2013,20.8924427421,1218.24598372,-17.0062386879,39.1291553213,-56.1353940093,5.19505072426,7.89331768155,0.0811125,0.1919375,0.0415625,0.2464375,0.202683898492,-0.124355907854,0.405854821645,32.1885425239,13.8911961515,30.4650561827,29.7583215003,30.4650561827
321,7.18,1.05819893889,19.325,150,0.0,18.6833333333,28.152,4.62083333333,2013,20.5664975225,1321.80494084,-17.9315721796,39.5735090073,-57.505081187,3.70906868295,9.2866533476,0.081525,0.193175,0.041825,0.247575,0.20392473212,-0.123482457909,0.406403821625,32.1110990063,13.9668295434,28.7757425481,27.4096856154,28.7757425481
322,8.08,1.53140815408,23.025,151,0.0,18.9041666667,29.4336,3.825,2013,20.3865659957,1285.346627,-10.5841018522,41.3494773288,-51.933579181,1.92338923611,10.9423331397,0.0819375,0.1944125,0.0420875,0.2487125,0.205165565747,-0.122609007965,0.406952821605,32.0463556852,14.0612861137,30.2255043712,28.8610955276,30.2255043712
323,7.84,1.74337632504,25.4,152,0.0,19.4541666667,27.5976,3.67083333333,2013,18.3287588632,1466.36182919,-6.09800903779,42.3885442546,-48.4865532924,1.32865358515,11.9142601067,0.08235,0.19565,0.04235,0.24985,0.206406399375,-0.12173555802,0.407501821585,31.9943125606,14.1745658624,31.8822372119,30.626649238,31.8822372119
324,7.94,1.46464252376,23.6583333333,153,0.0,20.025,28.9692,3.97083333333,2013,20.7141169137,1123.80720257,-16.212418153,39.2701174408,-55.4825355937,2.40257974217,11.2592575589,0.0827625,0.1968875,0.0426125,0.2509875,0.207647233002,-0.120862108075,0.408050821564,31.9549696326,14.3066687896,31.3589993559,29.9470195468,31.3589993559
325,7.52,0.745255081783,18.6416666667,154,0.0,19.9375,28.728,6.85,2013,21.199482759,770.638309194,-31.5886087444,37.1384898144,-68.7270985589,4.55862553528,7.78107986624,0.083175,0.198125,0.042875,0.252125,0.208888066629,-0.119988658131,0.408599821544,31.9283269011,14.4575948952,29.7114752641,28.6830099447,29.7114752641
326,6.94,0.544543243771,16.7041666667,155,0.0,19.1291666667,27.9576,8.13333333333,2013,20.9062999114,795.576130227,-36.8775765682,37.317538689,-74.1951152573,5.51169543188,6.39676074658,0.0835875,0.1993625,0.0431375,0.2532625,0.210128900257,-0.119115208186,0.409148821524,31.9143843661,14.6273441792,29.231427554,28.386154848,29.231427554
327,6.79,0.643886437841,17.4666666667,156,0.0,18.5291666667,28.7928,6.3375,2013,21.3182703708,736.862753248,-34.7690974178,37.2371823238,-72.0062797416,5.1066381896,7.85978840768,0.084,0.2006,0.0434,0.2544,0.211369733884,-0.118241758242,0.409697821504,31.93,16.93,29.6794930977,28.8327095339,29.6794930977
328,6.85,0.788157224558,19.1833333333,157,0.0,18.5041666667,28.89,5.11666666667,2013,21.4963457923,799.366591982,-27.1927247538,38.200309605,-65.3930343588,4.70219461755,8.73984252351,0.0847625,0.20125,0.0437125,0.25465,0.210734809628,-0.117146090603,0.40736190338,31.9245998858,15.0134069053,30.6243409521,29.7578733055,30.6243409521
329,7.31,1.44320420921,24.5416666667,158,0.0,19.0375,29.3472,2.95416666667,2013,21.4020124703,996.074372493,-24.8902173923,38.3161809911,-63.2063983834,2.72323110512,11.0350088906,0.085525,0.2019,0.044025,0.2549,0.210099885372,-0.116050422965,0.405025985256,31.9487579404,15.2099095931,32.641805483,31.3863416563,32.641805483
330,8.63,1.71449007973,26.9583333333,159,0.0,20.1458333333,29.2644,4.89583333333,2013,21.5730366734,1248.14232532,-14.1678692345,41.8261974434,-55.9940666779,0.736774804572,13.4862612689,0.0862875,0.20255,0.0443375,0.25515,0.209464961116,-0.114954755327,0.402690067132,31.9856161915,15.405424705,34.0223807671,32.4735091828,34.0223807671
331,6.53,0.467727796847,17.025,160,0.0,20.1625,26.6616,8.40833333333,2013,20.3408887797,908.81957129,-30.5868356341,43.550686011,-74.1375216452,5.96328429941,6.20226257489,0.08705,0.2032,0.04465,0.2554,0.20883003686,-0.113859087689,0.400354149008,32.0351746392,15.599952241,30.7164522136,30.3486727996,30.7164522136
332,5.12,0.566692611957,17.225,161,0.0,19.5875,22.7232,4.76666666667,2013,16.6265013222,1001.84110958,-32.2100711803,42.4548450154,-74.6649161957,3.88466167555,7.10995802612,0.0878125,0.20385,0.0449625,0.25565,0.208195112604,-0.11276342005,0.398018230884,32.0974332834,15.7934922011,30.5453041344,30.2186145195,30.5453041344
333,5.77,0.760241352981,19.2875,162,0.0,19.6208333333,25.92,3.33333333333,2013,17.8099562952,1035.3546205,-27.0487049745,41.1574501454,-68.2061551199,3.94729616304,7.87870898167,0.088575,0.2045,0.045275,0.2559,0.207560188348,-0.111667752412,0.39568231276,32.1723921241,15.9860445854,30.3622162596,29.5436026476,30.3622162596
334,8.02,1.2153251857,20.8541666667,163,0.0,19.9333333333,31.0896,4.7125,2013,20.851841649,686.514909271,-37.0543695128,36.388174171,-73.4425436837,1.54306765522,11.1679199044,0.0893375,0.20515,0.0455875,0.25615,0.206925264091,-0.110572084774,0.393346394636,32.2600511614,16.1776093937,29.0128248843,27.6799984787,29.0128248843
335,7.47,1.23235864651,20.6125,164,0.0,19.975,30.7836,4.1125,2013,20.6480089826,505.848058018,-44.9205776577,31.4735248353,-76.3941024931,2.41132476532,11.7883003948,0.0901,0.2058,0.0459,0.2564,0.206290339835,-0.109476417135,0.391010476512,31.95,15.75,29.2207548733,27.6743799334,29.2207548733
336,8.47,1.63148128797,23.0125,165,0.0,20.125,31.2588,3.8625,2013,21.1263844655,574.033119282,-41.5819323578,29.5968830036,-71.1788153614,1.66605446207,12.7989630842,0.0897125,0.2058375,0.0458,0.2547,0.207283016309,-0.106011290255,0.392927411575,32.4629657742,16.5577762826,29.8850915042,28.379049934,29.8850915042
337,7.66,1.02825611447,19.6583333333,166,0.0,20.0375,30.7728,4.20833333333,2013,21.1385328786,578.773046733,-45.6205484643,31.9726521272,-77.5932005916,2.38577020236,10.6176740588,0.089325,0.205875,0.0457,0.253,0.208275692783,-0.102546163375,0.394844346637,32.5572132473,16.7463783633,29.1107209468,27.963008501,29.1107209468
338,8.57,1.18889223859,21.0125,167,0.0,20.1208333333,30.456,5.87083333333,2013,20.7947672175,675.421282257,-43.8012162839,36.1973207288,-79.9985370127,0.603021267877,11.6846945367,0.0889375,0.2059125,0.0456,0.2513,0.209268369257,-0.0990810364949,0.396761281699,32.6431528145,16.933992868,29.5476564923,28.5724463936,29.5476564923
339,8.28,0.935290668452,19.7958333333,168,0.0,20.1333333333,30.5172,6.62916666667,2013,20.9667125318,756.987243928,-42.6083507983,37.9626246084,-80.5709754067,1.90841125413,10.3328975202,0.08855,0.20595,0.0455,0.2496,0.210261045732,-0.0956159096147,0.398678216762,32.7207844757,17.1206197968,29.1555663062,28.4248210594,29.1555663062
340,7.79,0.748545058233,17.5125,169,0.0,19.9625,30.3588,6.9125,2013,20.7915577847,818.725373598,-42.9476580144,38.2953157933,-81.2429738076,3.25949631179,9.39642161849,0.0881625,0.2059875,0.0454,0.2479,0.211253722206,-0.0921507827345,0.400595151824,32.7901082309,17.3062591498,28.1109434916,27.2020214691,28.1109434916
341,7.21,0.970279036494,18.4875,170,0.0,19.7166666667,30.4524,4.42916666667,2013,20.793705208,1044.71789966,-39.719243823,38.7226507689,-78.4418945919,2.42056549233,11.2604840653,0.087775,0.206025,0.0453,0.2462,0.21224639868,-0.0886856558544,0.402512086887,32.8511240802,17.4909109268,28.5318565575,27.2020288382,28.5318565575
342,7.71,1.15691273918,20.2083333333,171,0.0,19.875,30.2436,4.425,2013,20.7690955022,1165.22909357,-39.1687642863,40.0152014782,-79.1839657646,1.34868557093,12.7347125442,0.0873875,0.2060625,0.0452,0.2445,0.213239075154,-0.0852205289742,0.404429021949,32.9038320236,17.6745751279,29.4507032582,28.1946889592,29.4507032582
343,7.65,1.33838619902,21.8458333333,172,0.0,20.0791666667,29.736,3.48333333333,2013,20.7429225037,840.878110456,-45.9176813754,34.5320481692,-80.4497295446,1.0745435277,13.2836280112,0.087,0.2061,0.0451,0.2428,0.214231751628,-0.081755402094,0.406345957011,31.73,16.17,30.141155518,28.8989250549,30.141155518
344,8.29,1.56836405763,23.725,173,0.0,20.3708333333,29.7216,4.0,2013,20.7804970175,717.973736697,-45.8097186914,34.4723684735,-80.2820871649,-0.69800502882,14.1980572626,0.0862125,0.2063125,0.0447875,0.2425875,0.216391762638,-0.0808086433504,0.410622036475,32.9843241924,18.031139376,30.9174398664,29.656678257,30.9174398664
345,4.16,0.525682890582,18.7,174,0.0,20.3041666667,16.2936,5.83333333333,2013,10.7673213559,736.762841372,-34.0087151765,35.6716542773,-69.6803694538,1.0859268499,5.1696323026,0.085425,0.206525,0.044475,0.242375,0.218551773648,-0.0798618846068,0.414898115939,33.0121084179,18.1884365699,31.6497367358,31.8343452191,31.6497367358
346,1.34,0.248817863277,17.0875,175,0.9,19.9916666667,8.8344,2.01666666667,2013,5.87603310246,696.104366291,-22.1241114604,29.1355739581,-51.2596854185,0.965842925664,2.86051713191,0.0846375,0.2067375,0.0441625,0.2421625,0.220711784658,-0.0789151258632,0.419174195402,33.0315847375,18.3291433349,33.5712094085,34.2332644089,33.5712094085
347,3.36,0.346784475481,20.0,176,1.4,20.0125,17.3088,2.6875,2013,13.4673610829,889.864338199,-36.9606885619,31.408285694,-68.3689742559,2.06760636714,5.82409511522,0.08385,0.20695,0.04385,0.24195,0.222871795668,-0.0779683671196,0.423450274866,33.0427531511,18.453259671,34.6612860817,34.3975756004,34.6612860817
348,6.7,0.776100110849,22.5333333333,177,0.0,20.6375,29.0592,2.88333333333,2013,22.5298475942,1055.51996351,-48.1975465293,34.686815853,-82.8843623823,4.25265522031,11.0160357392,0.0830625,0.2071625,0.0435375,0.2417375,0.225031806678,-0.077021608376,0.42772635433,33.0456136587,18.5607855782,32.5809688127,31.6068966994,32.5809688127
349,7.41,1.27463099911,25.0541666667,178,0.0,21.3583333333,29.3328,3.2125,2013,21.9329797285,1335.93991802,-45.6272033041,35.9725614692,-81.5997647733,1.26878488417,13.5155291007,0.082275,0.207375,0.043225,0.241525,0.227191817688,-0.0760748496324,0.432002433794,33.0401662604,18.6517210564,32.7582843632,31.3634394481,32.7582843632
350,8.18,1.89964360402,28.775,179,0.0,22.1291666667,29.1384,2.99166666667,2013,21.9114911611,1048.95262631,-48.3786850119,33.2871602019,-81.6658452138,-1.25061333176,15.3739517194,0.0814875,0.2075875,0.0429125,0.2413125,0.229351828698,-0.0751280908888,0.436278513257,33.0264109562,18.7260661057,34.6662723183,33.2713100016,34.6662723183
